# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
 3.096   3.575   0.153 
 3.098   3.577   0.153 
 3.100   3.579   0.153 
 3.102   3.582   0.153 
 3.104   3.584   0.153 
 3.106   3.586   0.153 
 3.108   3.588   0.153 
 3.110   3.591   0.154 
 3.112   3.593   0.154 
 3.114   3.595   0.154 
 3.116   3.597   0.154 
 3.118   3.600   0.154 
 3.120   3.602   0.154 
 3.122   3.604   0.154 
 3.124   3.606   0.154 
 3.126   3.609   0.154 
 3.128   3.611   0.154 
 3.130   3.613   0.155 
 3.132   3.616   0.155 
 3.134   3.618   0.155 
 3.136   3.620   0.155 
 3.138   3.622   0.155 
 3.141   3.625   0.155 
 3.143   3.627   0.155 
 3.145   3.629   0.155 
 3.147   3.631   0.155 
 3.149   3.634   0.155 
 3.151   3.636   0.156 
 3.153   3.638   0.156 
 3.155   3.640   0.156 
 3.157   3.643   0.156 
 3.159   3.645   0.156 
 3.161   3.647   0.156 
 3.163   3.649   0.156 
 3.165   3.652   0.156 
 3.167   3.654   0.156 
 3.169   3.656   0.156 
 3.171   3.658   0.157 
 3.173   3.661   0.157 
 3.175   3.663   0.157 
 3.177   3.665   0.157 
 3.179   3.668   0.157 
 3.181   3.670   0.157 
 3.183   3.672   0.157 
 3.185   3.674   0.157 
 3.187   3.677   0.157 
 3.189   3.679   0.157 
 3.191   3.681   0.158 
 3.193   3.683   0.158 
 3.195   3.686   0.158 
 3.197   3.688   0.158 
 3.199   3.690   0.158 
 3.201   3.692   0.158 
 3.203   3.695   0.158 
 3.205   3.697   0.158 
 3.207   3.699   0.158 
 3.209   3.701   0.158 
 3.211   3.704   0.159 
 3.213   3.706   0.159 
 3.215   3.708   0.159 
 3.217   3.710   0.159 
 3.219   3.713   0.159 
 3.222   3.715   0.159 
 3.224   3.717   0.159 
 3.226   3.719   0.159 
 3.228   3.722   0.159 
 3.230   3.724   0.159 
 3.232   3.726   0.160 
 3.234   3.728   0.160 
 3.236   3.731   0.160 
 3.238   3.733   0.160 
 3.240   3.735   0.160 
 3.242   3.737   0.160 
 3.244   3.740   0.160 
 3.246   3.742   0.160 
 3.248   3.744   0.160 
 3.250   3.747   0.160 
 3.252   3.749   0.161 
 3.254   3.751   0.161 
 3.256   3.753   0.161 
 3.258   3.756   0.161 
 3.260   3.758   0.161 
 3.262   3.760   0.161 
 3.264   3.762   0.161 
 3.266   3.765   0.161 
 3.268   3.767   0.161 
 3.270   3.769   0.161 
 3.272   3.771   0.162 
 3.274   3.774   0.162 
 3.276   3.776   0.162 
 3.278   3.778   0.162 
 3.280   3.780   0.162 
 3.282   3.783   0.162 
 3.284   3.785   0.162 
 3.286   3.787   0.162 
 3.288   3.789   0.162 
 3.290   3.792   0.162 
 3.292   3.794   0.163 
 3.294   3.796   0.163 
 3.296   3.798   0.163 
 3.298   3.801   0.163 
 3.300   3.803   0.163 
 3.303   3.805   0.163 
 3.305   3.807   0.163 
 3.307   3.810   0.163 
 3.309   3.812   0.163 
 3.311   3.814   0.163 
 3.313   3.816   0.164 
 3.315   3.819   0.164 
 3.317   3.821   0.164 
 3.319   3.823   0.164 
 3.321   3.825   0.164 
 3.323   3.828   0.164 
 3.325   3.830   0.164 
 3.327   3.832   0.164 
 3.329   3.834   0.164 
 3.331   3.837   0.164 
 3.333   3.839   0.165 
 3.335   3.841   0.165 
 3.337   3.843   0.165 
 3.339   3.846   0.165 
 3.341   3.848   0.165 
 3.343   3.850   0.165 
 3.345   3.852   0.165 
 3.347   3.855   0.165 
 3.349   3.857   0.165 
 3.351   3.859   0.165 
 3.353   3.861   0.166 
 3.355   3.864   0.166 
 3.357   3.866   0.166 
 3.359   3.868   0.166 
 3.361   3.870   0.166 
 3.363   3.873   0.166 
 3.365   3.875   0.166 
 3.367   3.877   0.166 
 3.369   3.879   0.166 
 3.371   3.882   0.166 
 3.373   3.884   0.167 
 3.375   3.886   0.167 
 3.377   3.888   0.167 
 3.379   3.891   0.167 
 3.381   3.893   0.167 
 3.383   3.895   0.167 
 3.386   3.897   0.167 
 3.388   3.900   0.167 
 3.390   3.902   0.167 
 3.392   3.904   0.167 
 3.394   3.906   0.168 
 3.396   3.909   0.168 
 3.398   3.911   0.168 
 3.400   3.913   0.168 
 3.402   3.915   0.168 
 3.404   3.918   0.168 
 3.406   3.920   0.168 
 3.408   3.922   0.168 
 3.410   3.924   0.168 
 3.412   3.927   0.168 
 3.414   3.929   0.169 
 3.416   3.931   0.169 
 3.418   3.933   0.169 
 3.420   3.936   0.169 
 3.422   3.938   0.169 
 3.424   3.940   0.169 
 3.426   3.942   0.169 
 3.428   3.945   0.169 
 3.430   3.947   0.169 
 3.432   3.949   0.169 
 3.434   3.951   0.170 
 3.436   3.954   0.170 
 3.438   3.956   0.170 
 3.440   3.958   0.170 
 3.442   3.960   0.170 
 3.444   3.963   0.170 
 3.446   3.965   0.170 
 3.448   3.967   0.170 
 3.450   3.969   0.170 
 3.452   3.972   0.170 
 3.454   3.974   0.171 
 3.456   3.976   0.171 
 3.458   3.978   0.171 
 3.460   3.981   0.171 
 3.462   3.983   0.171 
 3.464   3.985   0.171 
 3.467   3.987   0.171 
 3.469   3.990   0.171 
 3.471   3.992   0.171 
 3.473   3.994   0.171 
 3.475   3.996   0.172 
 3.477   3.999   0.172 
 3.479   4.001   0.172 
 3.481   4.003   0.172 
 3.483   4.005   0.172 
 3.485   4.007   0.172 
 3.487   4.010   0.172 
 3.489   4.012   0.172 
 3.491   4.014   0.172 
 3.493   4.016   0.172 
 3.495   4.019   0.173 
 3.497   4.021   0.173 
 3.499   4.023   0.173 
 3.501   4.025   0.173 
 3.503   4.028   0.173 
 3.505   4.030   0.173 
 3.507   4.032   0.173 
 3.509   4.034   0.173 
 3.511   4.037   0.173 
 3.513   4.039   0.173 
 3.515   4.041   0.174 
 3.517   4.043   0.174 
 3.519   4.046   0.174 
 3.521   4.048   0.174 
 3.523   4.050   0.174 
 3.525   4.052   0.174 
 3.527   4.055   0.174 
 3.529   4.057   0.174 
 3.531   4.059   0.174 
 3.533   4.061   0.174 
 3.535   4.064   0.175 
 3.537   4.066   0.175 
 3.539   4.068   0.175 
 3.541   4.070   0.175 
 3.543   4.073   0.175 
 3.545   4.075   0.175 
 3.548   4.077   0.175 
 3.550   4.079   0.175 
 3.552   4.081   0.175 
 3.554   4.084   0.175 
 3.556   4.086   0.176 
 3.558   4.088   0.176 
 3.560   4.090   0.176 
 3.562   4.093   0.176 
 3.564   4.095   0.176 
 3.566   4.097   0.176 
 3.568   4.099   0.176 
 3.570   4.102   0.176 
 3.572   4.104   0.176 
 3.574   4.106   0.176 
 3.576   4.108   0.177 
 3.578   4.111   0.177 
 3.580   4.113   0.177 
 3.582   4.115   0.177 
 3.584   4.117   0.177 
 3.586   4.120   0.177 
 3.588   4.122   0.177 
 3.590   4.124   0.177 
 3.592   4.126   0.177 
 3.594   4.129   0.177 
 3.596   4.131   0.178 
 3.598   4.133   0.178 
 3.600   4.135   0.178 
 3.602   4.137   0.178 
 3.604   4.140   0.178 
 3.606   4.142   0.178 
 3.608   4.144   0.178 
 3.610   4.146   0.178 
 3.612   4.149   0.178 
 3.614   4.151   0.178 
 3.616   4.153   0.179 
 3.618   4.155   0.179 
 3.620   4.158   0.179 
 3.622   4.160   0.179 
 3.624   4.162   0.179 
 3.626   4.164   0.179 
 3.628   4.167   0.179 
 3.631   4.169   0.179 
 3.633   4.171   0.179 
 3.635   4.173   0.179 
 3.637   4.176   0.180 
 3.639   4.178   0.180 
 3.641   4.180   0.180 
 3.643   4.182   0.180 
 3.645   4.184   0.180 
 3.647   4.187   0.180 
 3.649   4.189   0.180 
 3.651   4.191   0.180 
 3.653   4.193   0.180 
 3.655   4.196   0.180 
 3.657   4.198   0.181 
 3.659   4.200   0.181 
 3.661   4.202   0.181 
 3.663   4.205   0.181 
 3.665   4.207   0.181 
 3.667   4.209   0.181 
 3.669   4.211   0.181 
 3.671   4.214   0.181 
 3.673   4.216   0.181 
 3.675   4.218   0.181 
 3.677   4.220   0.182 
 3.679   4.222   0.182 
 3.681   4.225   0.182 
 3.683   4.227   0.182 
 3.685   4.229   0.182 
 3.687   4.231   0.182 
 3.689   4.234   0.182 
 3.691   4.236   0.182 
 3.693   4.238   0.182 
 3.695   4.240   0.182 
 3.697   4.243   0.183 
 3.699   4.245   0.183 
 3.701   4.247   0.183 
 3.703   4.249   0.183 
 3.705   4.252   0.183 
 3.707   4.254   0.183 
 3.709   4.256   0.183 
 3.712   4.258   0.183 
 3.714   4.260   0.183 
 3.716   4.263   0.183 
 3.718   4.265   0.184 
 3.720   4.267   0.184 
 3.722   4.269   0.184 
 3.724   4.272   0.184 
 3.726   4.274   0.184 
 3.728   4.276   0.184 
 3.730   4.278   0.184 
 3.732   4.281   0.184 
 3.734   4.283   0.184 
 3.736   4.285   0.184 
 3.738   4.287   0.185 
 3.740   4.289   0.185 
 3.742   4.292   0.185 
 3.744   4.294   0.185 
 3.746   4.296   0.185 
 3.748   4.298   0.185 
 3.750   4.301   0.185 
 3.752   4.303   0.185 
 3.754   4.305   0.185 
 3.756   4.307   0.185 
 3.758   4.310   0.186 
 3.760   4.312   0.186 
 3.762   4.314   0.186 
 3.764   4.316   0.186 
 3.766   4.318   0.186 
 3.768   4.321   0.186 
 3.770   4.323   0.186 
 3.772   4.325   0.186 
 3.774   4.327   0.186 
 3.776   4.330   0.186 
 3.778   4.332   0.187 
 3.780   4.334   0.187 
 3.782   4.336   0.187 
 3.784   4.339   0.187 
 3.786   4.341   0.187 
 3.788   4.343   0.187 
 3.790   4.345   0.187 
